Prompt,Generation,Coherence,Musical Quality,Pop Style
It's no fun being stuffed,"It's no fun being stuffed in the back of your car And I don't know where you're going to find it 'Cause all my friends are calling me up and saying ""Hey, can we get outta town? We've got a little time left on our hands"" (Oh-ooh) My heart is beating faster than ever before It feels so right now The only thing that"
"So I'm a complicated motherfucker,","So I'm a complicated motherfucker, don't know what to do With all the things that we've been through So let's go back and look at each other 'Cause when you're in love with somebody else (Oh-ooh) You should have known better than me before But it feels so real right now And my heart is running out of time To find someone who can take"
"Lately, I've been, I've been","Lately, I've been, I've been trying to figure out what's really going on in my head Losing control of myself and all the things that make me wanna fall In love with someone who doesn't give a damn What does it feel like when you're alone? (Oh-ooh) It feels so good at first sight How much time can we take away from each other"
Darkness bring out our emotions,"Darkness bring out our emotions And I don't know what it's like to be alone 'Cause we've got a lot of friends, but they're all in the same boat So if you look at me with your eyes wide open (x4) You'll see that my love is so much stronger Than anything ever could have been If there was no one else who'd do this for us"
"People like me, we feel","People like me, we feel the same way I don't know what it means to be alone But there's a lot of things in your life that you could never get away from You've been through so many highs and lows And no one else has ever felt this far This is not my fault (I'm sorry) We're all just looking for another place To find someone who will take us"
A simple band of gold,"A simple band of gold I don't know what it's like to be alone You're the only one you've got me thinking 'bout a little bit Harder than anything else in my life It feels so good when your eyes are wide open They say, ""I'ma gettin' outta this town"" (Oh-ohh) So why do we go and hide?"
"Daddy was dumb, said that","Daddy was dumb, said that I don't know what it's like to be alone You're the only one who can get me out of my head 'Cause you've been here for a long time (I'ma-woah) Woke up at 3:30 p.m., and we were on our first date We had some pretty good things in store But they all fell apart"
Will you ever love this,"Will you ever love this way? 'Cause I don't know what it's like to be alone With all the things that we've been through We're living in a world where everything is black and white (I'ma-woah, ooh) All our dreams are made of gold And when they come true You'll never see me again No one else can hold my heart no more"
Wondering where to begin Loneliness,"Wondering where to begin Loneliness, I don't know what it's like To be alone with someone else You're the only one who can hold me Close your eyes and say ""I'm not here for you"" 'Cause my heart is beating so fast Woke up in a fit of self-loathing And now we've got our hands full (Ooh) Hold on tight"
"Late night, your eyes fell","Late night, your eyes fell on me 'Cause I don't know what it's like to be alone with someone else You're the only one in this world that can hold you for a second Tryna get out of my head and say ""I'm sorry"" (Ooh) “You've been waiting so long” So much longer than we ever thought We'll never see another"
She just wants to be,"She just wants to be with you all the time She's got a lot of things on her mind But I don't know if she'll ever let it go (Oh, oh-oh) 'Cause we're both in love We've been together for so long And no one else could stop us from loving each other So take your hand and say ""I'm not gonna do this again"""
"Once upon a time, not","Once upon a time, not so long ago I saw your face on the cover of The New York Times There was no doubt in my mind that we were destined for this world But now it's too late to say goodbye We'll never be alone again 'Cause when you're with me (Ooh) You won't let go No one will ever stop us from getting what they deserve Just like"
I was so high I,"I was so high I fell in love with you for a long time And now it's all over again You're the only one who can keep me from falling apart 'Cause my heart is beating out of control (Oh, oh) Don't be afraid to tell your friends that we'll never get along Just let them know what they think about us We've been working hard on something new and"
I met up with an,"I met up with an old friend I don't know what it's like to be alone in the middle of a crowded room And she said, ""You've got me on your mind"" 'Cause you're never gonna let my love go away (Ohh-ooh) The only thing that matters is who we are No one else can stop us from loving each other We all have our"
My first kiss went a,"My first kiss went a long way back when we were young And I don't know what it's like to be alone with someone else You're the one that makes me wanna fall in love With your hands on my chest wide open When you say, ""I'm not here yet"" (Uh-huh) Your lips are tight as they touch My heart is full of gold and silver But"
When I look into your,"When I look into your eyes, it makes me feel like you're in the middle of a dream You can't help but wonder 'bout what we've been through It's not enough for us to let go We'll just wait and see What happens when our dreams come true?"
"Oh, he treats me with","Oh, he treats me with a smile 'Cause I don't know what it's like to be alone at the same time As long as you're on my mind We'll never get too far from each other But when we go out of our comfort zone (Woo-ooh) You've got so much in common With your eyes wide open And no one else can see The world is"
Is it still called anxiety,"Is it still called anxiety? 'Cause I don't feel the same way As long as you're with me It's just a matter of time before we get to know one Another day, another night We'll go back and find out Whoa-ohhaha!"
Da be da be da,"Da be da be da, don't you know? It's been a long time coming to an end And now we're in the middle of it All I ever wanna do is say goodbye To all my friends and family We've never felt like this before So many nights have gone by The only thing that keeps me up at night (Ooo-ooh) 'Til day comes around"
Got my head in the,"Got my head in the air I don't know what it's like to be a part of your life 'Cause when you're with me, where do we go from here? (Uh-huh) You've been waiting for this whole time And every single word that says ""I'm not going away"" Is there anything better than staying up all night and counting down Your love is so"
Running feet Sound of seas,"Running feet Sound of seas in the sea I can't help but wonder 'bout what's on my mind What is it like to be alone? How do you feel when your eyes are wide Open up and let me know that we're here for a long time Ooh, where did all this goin'? We've been through so many different times But no one has ever seen us before"
A scrub is a guy,"A scrub is a guy in the backseat of my car And I don't know what he's gonna say He said, ""I'll be fine if you're with me"" (Uh-huh)"
"Jetlag, been in a state","Jetlag, been in a state of flux And I don't know what it's like to be on my own You're the only one who can keep me up all night 'Til you turn around and say ""I'm outta here"" (Oh-ooh) It feels so real right now The world is moving faster than we've ever seen before We'll never get this far"
"Fatal, this attraction Yeah, we","Fatal, this attraction Yeah, we don't know what it's like to be alone But I can tell from the look in your eyes The way that you're looking at me You've been here for a long time No one has heard of us before We'll never meet again 'Cause there are so many people who come and go And they say ""I'm sorry"" (Oh-oh"
"I miss the fire, I","I miss the fire, I don't know what it's like to be alone With your eyes wide open When you're looking at me with a smile on my face My heart is running out of time The only thing we can do Is give up all our lives and leave them behind You've been here for so long No one else could save us from this disaster We'll never get back together again"
"Dearly beloved, if this love","Dearly beloved, if this love lasts forever Don't let it get you away from me 'Cause I'm the only one who knows what's going on in your mind You know that we're not meant to be We've been together for a long time (Oh-ooh) And all of my friends and family have lost their minds when our hearts are too young They say they'll never"
Where should we run to?,"Where should we run to? 'Cause I don't wanna wake up in the morning And it's been a long time since you took my hand and said, ""I'll be fine"" (Uh-huh) You've got me on your mind right now My heart is beating out of rhythm We're not going down this road with no one else around Our hearts are beatin' like"
"Hey Havana, ooh na-na (Ayy)","Hey Havana, ooh na-na (Ayy) I don't wanna go back to the days when we were young But now it's been a long time since you told me 'Til this is my last goodbye We're in love with each other And every word that comes out of your mouth feels like an empty letter To say ""I'm sorry"" You should've known better Now"
I took her out It,"I took her out It's been a long time, but I don't know if she'll ever let it go She said to me ""You're the only one who can hold you down"" (Oh-oh) 'Cause my heart is beating so fast You've never felt like this before All of your friends and family are gone So why do we just keep on falling in love? Oh"
Who am I to judge,"Who am I to judge? 'Cause you're the only one in my life Who's gonna say, ""I don't wanna be alone"" (Uh-huh) Why do we go out of our minds and make each other feel like they've been wrong for a long time Nobody knows what it'll take To find someone who can hold me down And let them know that this is not"
I won't be somebody else,"I won't be somebody else 'Cause you're the only one that I've ever known So let's go and get out of this together We'll find a way to make things right And when it all ends up in your hands, can we just have fun? (Fun!) You got me feeling like an old man Who was never gonna do what he did To keep my heart from falling apart"
"Freestyler, rock the microphone Straight","Freestyler, rock the microphone Straight out of my head I don't know what it's like to fall in love with somebody else But you're never gonna let me go 'Cause we've been together for quite some time And this is a long way from here We should have known each other better One day and one more night You'll be all alone on your own (Yeah) Two days"
"A white house, a white","A white house, a white home And I don't know what it's like to be alone 'Cause you're the only one in my life Who knows if we'll ever get together? (Oh-oh) You've got me on your mind all night Longing for something that will last forever A thousand years' worth of waiting For someone who has never been here before It feels so good"
Too Fragile -Jyodan- I'm a,"Too Fragile -Jyodan- I'm a different kind of girl You're the only one in my life That's not what you used to be So please don't hold your breath, just let me know Your love is so much more than we've ever known How did it all go wrong? (Ooh) There was no turning back 'Til this whole thing turned upside down"
I used to bite my,"I used to bite my tongue, but now it's too late And I don't know what you're thinking about 'Cause we've got a lot of friends in our lives We'll be together for the first time Ever since there was no one else that could hold us down So let me take another look at your face and say ""This is not over yet"" (Oh-ohh)"
You had a bed made,"You had a bed made up of nothing You were the one you used to call me When I said, ""I don't know what it's like To be alone with someone else"" (Ooh) 'Cause there is no other place in my life There are so many things that we can do We've been together for quite some time No matter how long The world goes round and around And"
"Face up, untouched, gazing at","Face up, untouched, gazing at the sky It's all in my head And I don't know what you're thinking 'Cause it feels so good to be with me You've been here for a long time (Oh-ooh) We were just kids and we had our own way of loving each other But there was no one else that could have loved us So much more than this love"
I ain't got no time,"I ain't got no time 'Til I'm on the right side of my heart Tried to find a way out, but it was too late To let you know that we'll never be alone We're just two steps away from each other But there's something in between us That makes me feel good when your hands are tied You've been here for so long The only thing left is"
NA The drink you spilt,"NA The drink you spilt on the floor I don't know what it's like to be in love With your hands tied around my neck And all of a sudden, we're falling apart 'Cause no one has ever felt this way We've been together for more than two hundred years So let me start by saying ""I'm sorry"" (Oh-oh) My heart is beating so fast"
And it still ain't a,And it still ain't a bad thing for me To say that I'm not the kind of girl you're supposed to be But there's no one else in my life So why do we go so far from home?
My man says I'm a,"My man says I'm a liar Don't you know what it's like to be on the other side? 'Cause we've been through this whole thing We're still in love, so let me put your money where my mouth is Sufferin' at least one more time Tryna get out of bed tonight (Woo-ooh) Woke up all night Longer than ever"
Here we stand Worlds apart,"Here we stand Worlds apart from the rest of us Wherever you go, there's nothing left to say You'll never know what I'm talking about We're living in a world that doesn't exist So let me put your hands up against each other 'Cause my heart is beating faster Than ever before And every day goes by It feels so good when it all comes crashing down Our hearts are racing"
"Cheated and lied, broken so","Cheated and lied, broken so I don't know what it's like to be alone with you (Ooh) You're the only one in my life who can hold me down 'Til your heart is open for more than just a little bit of lovin' With all that we've got on our minds We'll never let this fall go away The world will find its own way"
All along the Western front,"All along the Western front I've been thinking 'bout you for a while Now it's time to make up my mind And let me know that we'll never be together again So don't hold your hand and say, ""We're in love with each other"" (Oh-oh)"
The feeling's gonna fade in,"The feeling's gonna fade in the morning And I don't know what it feels like to be here with you 'Til my heart stops beating out of control (Oh-oh) Telling me, ""I'm not your man"" The way that we're running through is so unforgivable We've been waiting for a long time now To see if this will ever change You'll never"
Party girls don't get hurt,"Party girls don't get hurt like they used to Do you remember when I was a kid? 'Cause my momma told me, ""I'm not your girl"" And now we're in the middle of something crazy So let's go and have some fun (fun) We'll do whatever it takes To make things right for each other Whoa-ohhoo! This is gonna be"
Back against the wall There,"Back against the wall There's something in my heart that I don't want to see But it feels so good when you're with me This is just a matter of time Before we get too far, this will be our last chance At least for now We'll go home and sleep together 'Cause no one knows us at all The only thing on your mind That matters more than anything else You know"
"Baby, don't understand Why we","Baby, don't understand Why we're running out of time 'Cause it's so hard to keep up With all the things that I've been through So let me show you how We can do this without a second Lookin' in your eyes and say ""I'm on my own"" (Oh-ooh) You'll never be alone No one will ever stop us from living our lives"
Look at what you've done,"Look at what you've done to me 'Cause it's been a while now, and I don't know if we'll ever be the same again We're just two halves of each other (Oh-ooh) And one more time will tell us how this whole thing has gone down The way that things have turned out is too much for good or bad To make up your own mind You"
Starin' at two different views,"Starin' at two different views I don't know what it's like to fall in love with someone else You're the only one who loves me, and you've been a part of my heart for so long So why do we run from each other? (Whoa-oh) ""I'm not gonna leave this town"" She said she'd rather be alone than spend all her time"
Call above the atmosphere Kept,"Call above the atmosphere Kept here and tell me what it's like to be alone No, I don't know where you're gonna go 'Cause we've got a lot of things on our mind We can get along just fine with each other Just keep your distance from one another And make sure that everything is alright (Yeah) You'll never let this fall into place So stay up all night"
I'm lost when I try,"I'm lost when I try to get you out of my head But that's not the way it should be So let me take a look at your face and say, ""Uh-huh"" (Yeah) 'Cause we're in love with each other We've been together for more than two years And this is what makes us so special You can't keep up all night long No one"
"So if you're lonely, you","So if you're lonely, you know that I don't want to be alone So let's get out of here and find a way To make things right We can do this for the first time in our lives 'Cause we've been working on each other For so long And now it feels like nothing is ever gonna stop us from falling apart (Oh-ooh) Just look at your face"
Money rains from the sky,"Money rains from the sky 'Cause I don't know what it's like to be in this world Money drips up on my skin And when you're looking at me with your eyes wide open You'll see a lot of things that we've never seen before People say, ""You look so beautiful"" But how do they feel? How many people have ever been paid for all their hard work"
"Plug in the mic, open","Plug in the mic, open up your eyes Don't you know what I'm talking about? It's just a matter of time for me to figure it out (Oh-ooh) 'Cause there are so many people who say that they're not good enough To be honest with myself and my friends We've been getting older since we were little kids But no one has ever felt this way"
I hear your heart beat,"I hear your heart beat in my head I don't know what it's like to be alone You've been waiting for a long time But you're never gonna let go of me 'Cause this is nothin' right here at home (Oh, oh-oh) So why do we keep on going down the same road? How many days have gone by so far To stay up all night"
Look at what you started,"Look at what you started to do It's been a long time, but now I see it in my eyes You're the one that made me feel so good Looking back on those days when we were young We didn't even know each other 'Til this whole world is full of people Who could have said something about us? Tossin' all our memories and tryna figure them out"
Who am I? Someone that's,"Who am I? Someone that's never gonna let you go You're the only one out there who can't take my breath away They say, ""I'm in love with your soul"" (Oh-oh) 'Cause we've been together for more than a year now Nobody knows what it means to be apart from each other So tell me if this is alright or not We'll just have"
Woman moaning sounds VHS Sex,"Woman moaning sounds VHS Sex is such a thing to me And I don't know what it's like To have sex with someone other than you You're the only one who can take control of my mind She said, ""I'm not ready for anything else"" (Uh-huh) So why are we gonna be so confused? 'Cause nothing will last forever We'll never get this"
"I'm so alone, nothing feels","I'm so alone, nothing feels right I don't know what it's like to live my life in a world without you You're the only one who can make me feel alive Every single thing that we do is made up of lies We've been waiting all our lives for this reason And every time someone comes knocking on your door and says ""Get outta here now"" My heart stops beating"
I know you don't get,"I know you don't get what it takes to be a good man You're the only one that's gonna make me feel like I'm going out of my mind 'Cause your love is so much more than we've ever known So many nights, but they all end up in an empty room Waiting for someone who'll come around And hold on and say ""oh no"" (Ahh)"
You feel it all around,"You feel it all around me And I don't know where you're going 'Cause there's a lot of people in the world that think we've got no place to go They say, ""I'm sorry for my mistakes"" (O.K., oooh) You can tell by looking at your face How many times have they been so hard? Who knows how much time has gone"
Watch the summer fade away,"Watch the summer fade away I don't know what it's like to be in a place where you're on my mind (Oh, oh-oh) 'Cause we've been together for so long You can tell me just how much time has gone by So many people have said that they'd rather stay home than spend all their nights with someone else And no one knows if this will ever last"
No one wants to listen,"No one wants to listen Tell me what's going on in my mind I don't care if you're thinking about it 'Cause we've got a lot of people out there Who are the ones who think they know better than us? (Oh, oh-oh) They say that our love is too much To be honest with yourself and for your own good We can get along just fine without"
Ooh They say be one,"Ooh They say be one of my favorite things I've been thinking about for a while now But they don't know what it's like to fall in love You're the only thing that keeps me up all night long 'Cause when you look at your face and ask yourself ""Where do we go from here?"" Oh, whoa-woah! (Yeah) Where is this place where"
Thoughts of you and me,"Thoughts of you and me But I don't know what it's like to be alone With your hands on my chest You're the only one who can say ""I'm not a man"" (Yeah, yeah) Even though we've been together for quite some time We'll never see each other again 'Cause there are so many things that make up our lives So much better than ever before"
"Do you mean, do you","Do you mean, do you love me? 'Cause I don't know what it's like to be alone With all the things that we've been through We're living in a world full of people who are different from each other And every time they say ""I'm not here yet"" But my heart is beating so fast No words can save us From this place where no one has ever known"
"La-la-la-la, la-la-la-la La-la-la-la, la-la She","La-la-la-la, la-la-la-la La-la-la-la, la-la She's got me in the middle of my heart And I don't know what it feels like to be with someone else 'Cause you've been through so many different times But now we're all together We can make this world a better place for each other So let"
Hey Hey Hey Aaaaaah Hey,"Hey Hey Hey Aaaaaah Hey It's been a long time, but I don't know what it feels like to be alone You're the only thing that keeps me up all night Longer and longer than you've ever seen My heart is so full of gold And now my eyes are open wide Wide awake (I can see your face) 'Cause we both have our hearts in one place"
"Put your cigarette out, know","Put your cigarette out, know what it's like to be alone You're the only one in my mind And I can't help but wonder How long will you wait for me?"
"I wade the water, I","I wade the water, I don't know what to say But it's been a long time since you left me And now we're in love with each other 'Cause no one else can help us We've got our hands tied (Woo-ooh) This is my favorite part of this whole thing So grab your hand and hold on tight You'll be mine for years To come"
Maybe I need some rehab,"Maybe I need some rehab Let's go back to the days when we were young And it was a long time ago You said, ""I don't care if you're with me"" (Uh-huh) 'Cause there is no one else in my life The only thing that will save us from all this pain We've been through so many times But nothing ever ends up on our minds"
Every time I think of,"Every time I think of you, it's all in my head You're the only one who knows how to make me feel 'Cause we don't even know each other We've been together for more than a year And this is our last chance To be alone with somebody else Who can take your breath away from us?"
"Yeah, baby, I like it","Yeah, baby, I like it when you're with me You don't even know what to do With all the things that we've been through It's just a matter of time We'll never get back together again 'Cause no one is ever gonna let us go (Oh-ooh) And every single thing in your life can be so much more than this All our lives are made up"
Do you ever feel like,"Do you ever feel like this? No, I don't know what it means to be in love with someone else You're the only one who's been around for a while now (Oh-ooh) 'Cause we've got so many different things on our mind So let me put your hands up and say ""I'ma good girl"" We'll never get too far from each other"
Heartbreaker Heartbreaker Heartbreaker Heartbreaker Pour,"Heartbreaker Heartbreaker Heartbreaker Heartbreaker Pour a glass of wine Into my soul I don't know what it's like to be with you You're the only one who can hold me Close your eyes and say, ""I'm sorry"" (Ooh) 'Cause we've been together for quite some time We'll never see each other again My heart is stronger than ever before Our hearts are"
Hard bass in your face,"Hard bass in your face I don't know what it's like to be alone But when you're with me, all of the time is gone We've been together for more than a year And every night we go out on our own It feels so good that my heart stops beating 'Cause no one has ever felt this way before The world will never stop us from loving each other Every single day"
This is my church This,"This is my church This isn't the same as it used to be It's been a long time since we were young And I've never felt this kind of love The way that you look at me You say, ""I'm not going nowhere"" (Oh-oh) 'Cause no one else can take your word for granted We're just kids in high school But when they get older They"
I miss you pushing me,"I miss you pushing me against the wall And I don't know what it's like to fall in love with someone else You're always on my mind, but this is just a matter of time 'Cause we've been through so many times We'll never be together again (Oh-ooh) But when your eyes are wide Shut up and let our hearts go out The only thing that matters"
Let me tell you my,"Let me tell you my story I don't know what it's like to be alone in a room full of people You're the one who said, ""I'm not your friend"" And now that we've been through this whole thing (Oh-ooh) It feels so good when someone else is around Who knows? We should have known better 'Til our time has come and gone"
"Lay back, keep quiet, let","Lay back, keep quiet, let me sleep 'Cause I don't know what it's like to be alone With all the things that you've been through We're just a little bit too far from where we started But my heart is running out of time (I'm still in love with myself) So stay up and watch your dreams come true You'll never see us again Oh-ooh"
From the breaking of the,"From the breaking of the heart It's been a long time since you've seen me And I can't help but wonder Why is it so hard to get through? Is there something in your life that could be more than just for this one You're always on my mind Every single night, every day Your eyes are open wide Shut up and say ""I'm sorry"" (Ooh-o"
Flashback to the time in,"Flashback to the time in which we were young It's been a while since you left me And I don't know if it'll ever be right You say, ""I'm not ready for this"" (Ah-huh) 'Cause my heart is beating out of control We're never gonna let go No matter what comes our way The only thing that can stop us from loving each other"
If you stay for this,"If you stay for this long, I won't be around You're the only one who's ever gonna let me go 'Cause my love is so much more than a million miles away And we'll never get along without each other We've got too many things to worry about But all of us know that every single night will feel like our lives could end up in flames A thousand years from now"
I got no reason for,"I got no reason for this I don't know what it's like to be in love with someone else You're the only one who really cares about me So why do you feel so good? (Yeah, yeah) 'Cause we've been through a lot of ups and downs The past few years have shown us just how much time has gone by And now my heart is beating faster than ever"
I'm giving you a night,"I'm giving you a night in the morning And I don't know what it's like to be alone 'Cause my heart is beating faster than we've ever been So let me take your hand and say, ""You're not here tonight"" (Uh-huh) ‘cause no one knows us better Better get out of this mess We'll make things right for each other”"
Breaking my back just to,"Breaking my back just to get me out of this place I've been waiting for a long time Don't know what it's like when you're on the outside Looking at your face and asking, ""Where do we go from here?"" 'Cause there are so many different people in our world Who could have known better than us? We'll be friends with each other And all that matters is who"
NA Just bought a black,"NA Just bought a black T-shirt with the words ‘Cause I don't know what it's like to be alone But when you look at me in my eyes and say, ""I'm sorry"" (Ooh) My heart is beating 'bout every single one of us We've been apart for so long And now we're together on our own So why not?”"
All I need's a little,"All I need's a little time to think about Is this the end of my life, or is it too late? We're and we don't know each other 'Cause when you look at me with your eyes wide open (Ooh) You'll never see another thing like that No one else has ever seen us in our lives So why not just let them do what they've been"
Taken by wanderlust I can,"Taken by wanderlust I can see the world in your eyes Tried to find a way out of my head But it wasn't enough It was too late To let you know that this is not what we've been searching for 'Cause there's no turning back We're on our own, just like every other human being You and me will never be alone together No one knows us better than"
"Lying here In my head,","Lying here In my head, I don't know what it's like to be alone in your arms You're the only one who can get me out of this all-encompassing mess We've been living our lives together for so long And we'd rather live with each other 'Cause when you come around and say ""I'm sorry"" (Ooh) Just a little bit too"
'Cause I had the best,"'Cause I had the best day of my life (Yeah, yeah) It's been a long time since you told me what to do 'Til it all ends up in your hands You don't even know where they're gonna go If we get too far away from each other We'll just wait and see What happens if everything goes wrong The world is falling apart And nothing will ever be"
Heartbreaks and promises I've had,"Heartbreaks and promises I've had It's been a long time since we first met You were the only one who knew me And now you're back in my life Heartbreak is coming to an end We can't let go of this 'Cause nothing will ever stop us from loving each other When it all comes crashing down Our hearts are broken, but they'll never break apart They say that love"
Mi-i-ine Give it to you,"Mi-i-ine Give it to you You're the one I've been waiting on for a long time Don't get me wrong, there's no turning back 'Cause my love is so much more than we ever thought We'll be together in this forever And all of us will never see each other again (Ooh) The only thing that can make your heart beat like an electric guitar"
If you stay for this,"If you stay for this long I don't know what it's like to be in love with someone else You're the only one who can take a chance on me If we go down that same road We'll never get back together again 'Cause there are so many different ways of looking at each other And every time they say, ""I'm not your girl"" (Uh-huh)"
When you look at me,"When you look at me, I don't know what it's like to be alone You're the kind of thing that makes a man fall in love with somebody else (Oh-oh) 'Cause we've been together for quite some time We could go on and do this all over again But no one is gonna stop us from loving each other And then they'll say ""I'm sorry"""
I thought that I was,"I thought that I was in love with you, but it didn't work out So let's take a look at what we've been doing for the past couple weeks We're just trying to find another way To keep ourselves from falling apart 'Cause all of our friends are dead and gone (Oh-oh) And every time they say ""we'll be fine"" You got me on my mind"
"Hey, hey When everything goes","Hey, hey When everything goes on I don't know what it's like to be in love With all the things that we've been through So let me show you just how We're gonna make this whole world a better place Come and play with each other 'Cause no one can stop us from making mistakes And every single day of our lives It feels so good when your eyes are wide open You"
Oh my Oh my Fuck,"Oh my Oh my Fuck, I don't really know what it's like to be in love with all the things that we've been through So let me take a deep breath and say ""I'm sorry for nothin' 'Til you're outta this town"" (Uh-huh)"
Would I be crazy if,"Would I be crazy if it wasn't for you? It's been a long time since we met You said, ""I'm not the only one"" (Uh-huh) But my heart is beating out of rhythm We're just trying to keep up with each other 'Cause our lives are getting better Every day comes and goes And every night will never last forever So tell me how much"
I'm ashamed by the lies,"I'm ashamed by the lies in your eyes I don't know what it's like to be alone You've been hiding from me for a long time, but now you're on my mind My heart is beating faster than ever before (Oh-ohh) So why are we so scared of each other? 'Cause no one knows us better We can get along without breaking our own rules But"
I keep going to the,"I keep going to the end of my life But I don't know what it's like when you're with me Oh, why are we so far apart? We've been running from each other for a while And no one has ever known that this love will last forever (Oh-ohh)"
An-nyng-ha-se-yo Sometimes you gotta bleed,"An-nyng-ha-se-yo Sometimes you gotta bleed 'Cause I don't know what it's like to do This is just a matter of time When we're done with all the things that make us stronger Than ever before You've been on my mind for so long And no one can stop me from falling in love With your eyes wide open (Ooh, oh yeah)"
"Right now, I'm in a","Right now, I'm in a different place There's no one else to blame For all of the things that we've been through We can't get away from each other So let me know what you're thinking about My heart is beating faster than it ever has Been waiting for this long Time will tell us just how much time It'll be too late 'Til our hearts are beatin'"
NA I look at you,"NA I look at you with your eyes wide open Don't know what it's like to be in love With all the things that we've been through You're one of a kind, and this is just nothin' 'Til somebody comes around And they say ""I'm sorry"" (Hang-huh) “You'll never see me again,"" she said. She was"
It's like a weight upon,"It's like a weight upon your shoulders You don't even know what you're going to say 'Cause I've been waiting in the middle of my heart For days and weeks, but it never felt so good (Yeah) And every time we go out on our own We spend all daydreaming about each other But no one knows us for sure So let me start by saying that this is"
"Once in a lifetime, the","Once in a lifetime, the only thing that matters is when you're with me I don't know what it's like to be alone You've been on my mind for quite some time now (Oh-ohh) Never felt this way before It feels so much more than we could ever do We'll never get along without each other Every single one of us has our eyes open wide And every"
"Purple skies, vivid dreams When","Purple skies, vivid dreams When I don't know what it's like to be alone With you in my arms You're the only one who can hold me back 'Cause your love is so much more than just a kiss And we'll never get out of this together We've been waiting all our lives for too long But now that time has finally come and gone (Oh-oh) So"
Did I mention that I'm,"Did I mention that I'm in love with you? 'Cause there's so much we can't get away from You're the one who says, ""I'll never do this again"" (Uh-huh) And when it all comes down to me We've been together for more than a year now It feels like our time has come and gone My heart is beating faster Than ever before"
I personify the ‘adolescent on,"I personify the ‘adolescent on my mind And I don't know what it's like to be a part of your life 'Cause when you're in love with someone else (other than myself) You've got me wondering, ""Where do we go from here? Where does this end up?"" So why is there so much space between us and nothin'? Whoa-who"
Don't tire now Don't tire,"Don't tire now Don't tire again 'Cause I'm not the type of guy that you used to be There's no one else in my life So let me take a look at your face and say, ""Where did all this goin'?"" You've been waiting for more than an hour Why do we waste so much time? (Oh-ooh) We spend our days on"
Oh it's a long way,"Oh it's a long way to go, but I don't know what you're thinking 'Cause all of the things that we've been through You make me feel like nothing has ever happened in my whole life And your love is so much stronger than anything else We could be friends with each other for days or weeks Or maybe even months and years But no one really cares about us anymore So let"
"Hmm, mhm I don't wanna","Hmm, mhm I don't wanna have to worry about the things that we've been through So let's go ahead and take a deep breath We'll be fine with each other 'Cause when it all comes crashing down (Oh-ooh) And if you look at me in your eyes they say ""I'm not afraid"" You're never gonna run out of my mind This is what"
"Oh, hush, my dear, it's","Oh, hush, my dear, it's been a year since you left me And I don't know if we'll ever be the same We're just two different halves of each other You've got to make up your mind 'Cause every single thing that matters is gonna change Your love will never last forever (Ooh) So many things have happened in our lives The past has changed and"
She may contain the urge,"She may contain the urge to let go, but I don't know what she's gonna do 'Cause you're in love with me And we've been together for a long time The only thing that can be said about us is how far apart We'll never see each other again When it all comes down She says ""I'm not your type of girl"" (Uh-huh) But"
She wanna be my baby,"She wanna be my baby, don't you think I'm the only one? 'Cause she loves me so much She's got a lot of things to do with her And when it all comes down You'll see that smile on your face and say ""You're mine"" (Uh-huh)"
A green plastic watering can,"A green plastic watering can get you out of my head I don't know what it's like to be on the outside Looking for a sign that says ""I'm not in love"" (Ooh, oh) Lookin' at me with your eyes wide open 'Cause we're so different from each other We've been together since our first kiss But no one else has ever felt this way"
I'm doing nothing 'Cause then,"I'm doing nothing 'Cause then, I don't know what it's like to be alone You're the only one who can take me by your side But you've got my heart set on fire (Fire) And we'll never get away from each other We could go back and find a new way To make this last night feel so much more alive Than ever before The sun is shining bright"
Take a trip into my,"Take a trip into my own world I don't know what it's like to be alone You're the only thing that makes me wanna fall in love with you Oh-oh, why do we get so hung up on this? 'Cause no one will ever let us go We've been waiting all our lives for too long And every day comes and goes by Our hearts are running out of time"
Is this disguise Is this,"Is this disguise Is this a sign of love? I don't know what it's like to be alone With all the things that we've been through And every time you look at me and say ""I'm not your type"" (Yeah, yeah) 'Cause no one else in my life is as good or better than us We're just making up our lives for each other Who cares if"
Party Rock Yeah Whoo! Let's,"Party Rock Yeah Whoo! Let's take it back to where we started We've been here for a while now And I don't know what the hell is going on If you're gonna let me in You'll be my favorite song of all time (Oh yeah) Whoa, uh-uh 'Til this whole thing gettin' outta control Everybody wanna hear your name Pumpin"
You remind me of something,"You remind me of something that I've never seen before You don't know what it's like to be alone in this world That you're the only one who can take your breath away And say, ""I'm not gonna let go"" (Oh-oh) 'Cause my heart is beating faster than a million miles No matter how long we wait for each other We'll get along just fine"
Where you been? Where you,"Where you been? Where you used to be You're the only one in my life I don't know if it's true or not Tell me where we go from here We've got a lot of things that could change My heart is beating so fast (I'm beatin' slow, oh-oh) What are your plans for staying up all night 'til 4 p.m., yeah"
