Prompt,Generation,Coherence,Musical Quality,Pop Style
"I wade the water, I","I wade the water, I don't know what it's like to be a part of your life When you're in love with someone else You've been on my mind for more than two or three years The only thing that keeps me from falling apart is how many times we go out and break our hearts We'll never see each other again How much time has gone by So long ago when"
Maybe I need some rehab,"Maybe I need some rehab, but you don't know what it's like to live in a world where the only thing that matters is how much money can be spent on me?"
Every time I think of,"Every time I think of you, there's nothing to worry about You're the only one who can't get away from me This is what we've been missing for so long"
"Yeah, baby, I like it","Yeah, baby, I like it when you're in the middle of a night (I don't wanna be alone) It's not so easy for me to get up on my knees and say ""Hey"" or 'boutin' at your bedside You know what that means? We've been talking about how we can make our lives better by having fun with each other Oh-oh"
Do you ever feel like,"Do you ever feel like I don't know what to do? It's just a matter of time You're the only one who can change your mind, and we'll never let it go (Oh-ohhuh)"
Heartbreaker Heartbreaker Heartbreaker Heartbreaker Pour,"Heartbreaker Heartbreaker Heartbreaker Heartbreaker Pourin' at the end of your life 'Cause you don't know what it's like to be with me I've been thinking about this for a while, but now my heartbreak has turned into an all-encompassing nightmare The only thing we can do is make sure that our hearts will never fall apart We're just one step away from"
Hard bass in your face,"Hard bass in your face I don't know what it's like to be a part of my life You're the only one who can make me feel that way 'Cause you've been here for so long, and we'll never get back together (I'm not even close)"
This is my church This,"This is my church This has nothing to do with me I don't know what it's about You're the only one who knows that you've been wrong for a long time We'll never let go of your love, but we will always keep on loving each other"
I miss you pushing me,"I miss you pushing me all the time I don't know what it's like to be in a world where there is no one who can stand up and say ""Hey, we're here for your love"" (Oh-oh)"
Let me tell you my,"Let me tell you my story, I don't know what it's like to be in the back of your mind You've been dreaming for a long time The only thing that will ever change is when we're together We'll never see each other again"
"Lay back, keep quiet, let","Lay back, keep quiet, let me take my breath Breathe in the air 'Cause I don't know what you're going to do It's been a long time since we've had this kind of thing We'll never see it again"
From the breaking of the,"From the breaking of the world, I've been living my life for a long time And that's what it takes to make me feel like you're on your own"
Flashback to the time in,"Flashback to the time in my life I don't know what you're talking about, but it's been so hard for me (I'm not gonna lie)"
If you stay for this,"If you stay for this long, I don't know what it feels like to be a part of my life You're the one that makes me feel so much better than anything else It's all in your head The only thing we can do is love each other We've been together ever since our first kiss"
I got no reason for,"I got no reason for me, but I don't know what you're gonna do It's just a matter of time to get back in my head and let it all go 'Cause we'll never be the same again"
I'm giving you a night,I'm giving you a night I don't know what it's like to fall in love with somebody else You're the only one that can make me feel so sorry for all of your problems And we'll never be together again
Breaking my back just to,"Breaking my back just to keep up with all the things that I've been through for a long time So let me know what you're feeling right now (I don't wanna do it again) What's going on in your head? 'Cause there is no one else who can stop us from doing this We'll never be alone, but we will find each other and make our way out of"
NA Just bought a black,"NA Just bought a black hole in my mind, I don't know what it's like to be alone You're the only one who can get me out of your way (I'm not gonna let you go)"
All I need's a little,"All I need's a little bit more than you'd like me to be You're the only one who can make it all out in my head (I don't know what that means) Oh-ooh, baby!"
Taken by wanderlust I can,"Taken by wanderlust I can't wait to see what it's like for the first time in my life (I'm thinking of myself) Took me back and forth With a smile on your face You'll never be alone But when you're with someone else, no one knows who they are The only thing that matters is how we treat each other We've been together all our lives And"
"Lying here In my head,","Lying here In my head, I don't know what it's like to be a part of your life But you're not the only one You've been living for more than half an hour And we'll never get back together again 'Cause our lives are so different from each other' (I'm guessing that this is true)"
'Cause I had the best,"'Cause I had the best day of my life (Yeah, yeah) And that's what it feels like to live in a world where you don't know What we're gonna do is go out and make your dreams come true"
Heartbreaks and promises I've had,"Heartbreaks and promises I've had a heartbreak in my life It's hard to keep track of your dreams, but you never know what it will take You're the one who won't let me down The only thing that we can do is make love with each other (I'm not gonna lie) We all have our hearts set on fire 'Cause there are so many reasons why they don"
Mi-i-ine Give it to you,"Mi-i-ine Give it to you 'Cause I don't know what's going on in my mind You're the only one who can make me feel It feels like a million miles away We've been waiting for so long, but we'll get out of this hell (I'm not gonna let go)"
If you stay for this,"If you stay for this time, I'm going to be the only one in my life You're gonna get me out of your head And that's what it feels like We've got a lot on our hands But we don't know each other 'Cause nobody knows how far they'll go Oh-ooh!"
When you look at me,"When you look at me, I don't know what it feels like to be with a girl You're the only one who's in your life And when they say ""I'm not alone"" (Oh-ooh) How many times have we been loving each other? My love is so much stronger than anything else We've got our hands on all of those things that make us feel different"
I thought that I was,"I thought that I was making a mistake, but now it's time to get out of my head 'Cause if you don't know what we're talking about You are the only one who can make me fall in love"
"Hey, hey When everything goes","Hey, hey When everything goes down I don't know what it's like to be in the same place You've been there for a long time But you're still here with me 'Cause all of your life is so much more than we ever thought We'll never see each other again"
Oh my Oh my Fuck,"Oh my Oh my Fuck, I don't know what it's like to be a part of your life You're the only one that can make me feel Like you've been in love for more than two years My heart is beating so fast (I'm not gonna lie) How many times are we ever going back and forth with each other? Whoa! And how much time has gone by"
Would I be crazy if,"Would I be crazy if it wasn't for you? It's been a long time since we were young You're the only one who can tell me what to do With your eyes wide open, my heart is set on fire We'll never see each other again All of us will fall in love 'Cause there are so many different things that make up our lives So much more than just looking at"
I'm ashamed by the lies,"I'm ashamed by the lies that have been told to me, but I don't know what's going on in my head When you're out of control You've got no idea how much it takes To keep yourself and your friends away from each other And we'll never ever see another one again"
I keep going to the,"I keep going to the edge of my mind I don't know what you're talking about, but it's been a long time The only thing that matters is how far we've come and gone A little bit too late 'Cause no one else can stop me from falling in love with this girl"
An-nyng-ha-se-yo Sometimes you gotta bleed,"An-nyng-ha-se-yo Sometimes you gotta bleed a little bit, but I don't know what to do 'Cause it's too late for me To be the only one who can take care of all my problems (I'm sorry)"
"Right now, I'm in a","Right now, I'm in a situation where you don't know what it's like to be alone with your friends You're the only one who can make me feel good (I've been feeling bad for so long) This is my worst nightmare of all time We'll never go back and see if we could get away from each other How much longer will this ever take? And how many more"
NA I look at you,"NA I look at you and say, 'I don't know what it's like to be a part of my life' You're not the only one who can make me feel better than we've been through so many years But that doesn up in your face And there is no room for change In this world where people are being treated as if they were born We'll never see each other"
It's like a weight upon,"It's like a weight upon your shoulders, but I don't know what to do with it You're the only one that can make me feel so good And you've got my heart set on fire 'Cause we'll never be together' (I'm not even close enough) So much more than just an act of self-aggrandizement We all have our reasons for each other But"
"Once in a lifetime, the","Once in a lifetime, the first thing I want to do is make sure that you don't run away from me 'Cause it's not my fault (I'm sorry) You're so much more than we've ever known We'll never be alone with each other All of us have been together for overhundred years And no one knows what our future will look like After all this time"
"Purple skies, vivid dreams When","Purple skies, vivid dreams When you're in the middle of a storm I can't help but wonder What's going on inside my head? Why is it so hard for me to wake up every night and say ""I'm not alone"" (Oh-huh)"
Did I mention that I'm,"Did I mention that I'm in love with you? Don't get me wrong, it's just a matter of time You're not the only one who wants to break your heart 'Cause we all know each other so well We've been together for more than two or three years (Oh yeah) And this is my life right now"
I personify the ‘adolescent on,I personify the ‘adolescent on me’ I don't know what it's like to live in a world where you're surrounded by people who are so different from each other
Don't tire now Don't tire,"Don't tire now Don't tire, I've been waiting for you 'Cause that's what it feels like to me You're the only one who can make a difference in my life (I'm your best friend) And we'll never see each other again"
Oh it's a long way,"Oh it's a long way to go Oh my God, I don't care what you say You're the only one that can take me home 'Cause we've been together for quite some time We'll never see each other again"
"Hmm, mhm I don't wanna","Hmm, mhm I don't wanna know what's going on in my head You're the only one who can make me feel like you've been there for a long time (I'm just trying to figure it out) How do we get that feeling right now?"
"Oh, hush, my dear, it's","Oh, hush, my dear, it's just a matter of time And I don't care if you're the only one You've got to keep me in your arms 'Cause this is so much more than we ever thought We'll never see each other again"
She may contain the urge,"She may contain the urge, but I don't know what it's like to fall in love with someone else You'll never be alone when you're out of sight The only thing that makes me feel so happy is how much we've been together (I'm not sure if this will ever change my mind)"
She wanna be my baby,"She wanna be my baby Don't you know what it feels like to me? I've been in love with her since she was a little girl You're the only one on your mind She said, ""I'm not gonna do this again"""
A green plastic watering can,"A green plastic watering can be found in the And if you don't know what I'm going to do, it's a waste of time You're wasting my life on your own"
I'm doing nothing 'Cause then,"I'm doing nothing 'Cause then I don't know what it's like to be in a situation where you're the only one who can get me out of your comfort zone (Oh-oh, yeah) You've been on my mind for two or three years now And this time is so much better than we ever thought We'll never see each other again So come back and make sure that"
Take a trip into my,"Take a trip into my heart and I'll be there for the rest of your life Don't get me wrong, do you like that? You know it's hard to say 'cause we're in love with each other (Oh-oh) We've been together all our lives so far but never have ever met one another"
Is this disguise Is this,"Is this disguise Is this way of life? I don't know what it's like to be alone You're the only one in a world where you can get away With all my friends and family And everything that we've been through Every single night, every day We'll never see each other again"
Party Rock Yeah Whoo! Let's,"Party Rock Yeah Whoo! Let's be honest, I don't know what we're going to do in the first place We've got a lot of people out there who are looking at me and they say 'I'm not gonna let you down' (Oh-oh) No one else has ever said anything like that"
You remind me of something,"You remind me of something you don't know, but I've got it in my head You're the only one who knows what to do It's been a long time since we were born We'll never see each other again How many years have gone by? And where did all this come from?"""
Where you been? Where you,"Where you been? Where you're supposed to be There's no doubt in my mind that I'm not the only one (I don't know) Whoa, why is it so hard for me?"""
